artist,language,position,title,week,year
THE WEEKND FEAT. DAFT PUNK,English,26,I FEEL IT COMING,11,2017
KESI,Danish,27,GOD DAG,11,2017
JP COOPER,English,28,SEPTEMBER SONG,11,2017
ED SHEERAN,English,29,WHAT DO I KNOW?,11,2017
ED SHEERAN,English,30,SUPERMARKET FLOWERS,11,2017
BRUNO MARS,English,31,THAT´S WHAT I LIKE,11,2017
ALESSIA CARA,English,32,HOW FAR I´LL GO,11,2017
JAMES ARTHUR,English,33,SAY YOU WON´T LET GO,11,2017
JON BELLION,English,34,ALL TIME LOW,11,2017
ED SHEERAN,English,35,HOW WOULD YOU FEEL (PAEAN),11,2017
ED SHEERAN,English,36,ERASER,11,2017
AJR,English,37,WEAK,11,2017
THE VAMPS & MATOMA,English,38,ALL NIGHT,11,2017
KONGSTED,English,39,SAY MY NAME,11,2017
RAG´N´BONE MAN,English,40,SKIN,11,2017
ED SHEERAN,English,1,SHAPE OF YOU,12,2017
NODE FEAT. STEPZ,Danish,2,DE SNAKKER,12,2017
ED SHEERAN,English,3,GALWAY GIRL,12,2017
KYGO & SELENA GOMEZ,English,4,IT AIN´T ME,12,2017
ED SHEERAN,English,5,CASTLE ON THE HILL,12,2017
THE CHAINSMOKERS & COLDPLAY,English,6,SOMETHING JUST LIKE THIS,12,2017
JAX JONES FEAT. RAYE,English,7,YOU DON´T KNOW ME,12,2017
CALVIN HARRIS FEAT. FRANK OCEAN & MIGOS,English,8,SLIDE,12,2017
SKINZ,Danish,9,JEG HAR EN PIGE,12,2017
DRAKE,English,10,PASSIONFRUIT,12,2017
JULIA MICHAELS,English,11,ISSUES,12,2017
ZAYN & TAYLOR SWIFT,English,12,I DON´T WANNA LIVE FOREVER,12,2017
ZEDD & ALESSIA CARA,English,13,STAY,12,2017
THE CHAINSMOKERS,English,14,PARIS,12,2017
GULDDRENG,Norwegian,15,UTRO,12,2017
JIMILIAN,Danish,16,COCKBLOCK,12,2017
KATY PERRY FEAT. SKIP MARLEY,English,17,CHAINED TO THE RHYTHM,12,2017
BLAK,Danish,18,BANKEN,12,2017
KESI  FEAT. GILLI,Danish,19,CONSIGLIERE,12,2017
THE WEEKND FEAT. DAFT PUNK,English,20,I FEEL IT COMING,12,2017
MAROON 5 FEAT. FUTURE,English,21,COLD,12,2017
MARTIN GARRIX & DUA LIPA,English,22,SCARED TO BE LONELY,12,2017
SCARLET PLEASURE,English,23,DEJA VU,12,2017
ED SHEERAN,English,24,PERFECT,12,2017
CLEAN BANDIT FEAT. ZARA LARSSON,English,25,SYMPHONY,12,2017
ED SHEERAN,English,26,HAPPIER,12,2017
LIFE OF DILLON,English,27,SEX FOR BREAKFAST,12,2017
BRUNO MARS,English,28,THAT´S WHAT I LIKE,12,2017
CLEAN BANDIT FEAT SEAN PAUL & ANNE-MARIE,English,29,ROCKABYE,12,2017
SLEIMAN,Danish,30,DON DIEGO,12,2017
JAMES ARTHUR,English,31,SAY YOU WON´T LET GO,12,2017
JP COOPER,English,32,SEPTEMBER SONG,12,2017
ALESSIA CARA,English,33,HOW FAR I´LL GO,12,2017
STARLEY,English,34,CALL ON ME,12,2017
FUTURE,English,35,MASK OFF,12,2017
KONGSTED,English,36,SAY MY NAME,12,2017
ED SHEERAN,English,37,NEW MAN,12,2017
ED SHEERAN,English,38,DIVE,12,2017
DRAKE FEAT. SAMPHA,English,39,BLEM,12,2017
JON BELLION,English,40,ALL TIME LOW,12,2017
ED SHEERAN,English,1,SHAPE OF YOU,13,2017
NODE FEAT. STEPZ,Danish,2,DE SNAKKER,13,2017
ED SHEERAN,English,3,GALWAY GIRL,13,2017
KYGO & SELENA GOMEZ,English,4,IT AIN´T ME,13,2017
DRAKE,English,5,PASSIONFRUIT,13,2017
ED SHEERAN,English,6,CASTLE ON THE HILL,13,2017
CALVIN HARRIS FEAT. FRANK OCEAN & MIGOS,English,7,SLIDE,13,2017
JAX JONES FEAT. RAYE,English,8,YOU DON´T KNOW ME,13,2017
THE CHAINSMOKERS & COLDPLAY,English,9,SOMETHING JUST LIKE THIS,13,2017
JULIA MICHAELS,English,10,ISSUES,13,2017
SKINZ,Danish,11,JEG HAR EN PIGE,13,2017
ZEDD & ALESSIA CARA,English,12,STAY,13,2017
ZAYN & TAYLOR SWIFT,English,13,I DON´T WANNA LIVE FOREVER,13,2017
THE CHAINSMOKERS,English,14,PARIS,13,2017
JIMILIAN,Danish,15,COCKBLOCK,13,2017
MARTIN GARRIX & DUA LIPA,English,16,SCARED TO BE LONELY,13,2017
LIFE OF DILLON,English,17,SEX FOR BREAKFAST,13,2017
GULDDRENG,Norwegian,18,UTRO,13,2017
KESI  FEAT. GILLI,Danish,19,CONSIGLIERE,13,2017
BLAK,Danish,20,BANKEN,13,2017
MAROON 5 FEAT. FUTURE,English,21,COLD,13,2017
KATY PERRY FEAT. SKIP MARLEY,English,22,CHAINED TO THE RHYTHM,13,2017
BRUNO MARS,English,23,THAT´S WHAT I LIKE,13,2017
ED SHEERAN,English,24,HAPPIER,13,2017
ED SHEERAN,English,25,PERFECT,13,2017
THE WEEKND FEAT. DAFT PUNK,English,26,I FEEL IT COMING,13,2017
SLEIMAN,Danish,27,DON DIEGO,13,2017
FUTURE,English,28,MASK OFF,13,2017
ALESSIA CARA,English,29,HOW FAR I´LL GO,13,2017
SCARLET PLEASURE,English,30,DEJA VU,13,2017
STARLEY,English,31,CALL ON ME,13,2017
CLEAN BANDIT FEAT. ZARA LARSSON,English,32,SYMPHONY,13,2017
JP COOPER,English,33,SEPTEMBER SONG,13,2017
JAMES ARTHUR,English,34,SAY YOU WON´T LET GO,13,2017
CLEAN BANDIT FEAT SEAN PAUL & ANNE-MARIE,English,35,ROCKABYE,13,2017
DRAKE FEAT. SAMPHA,English,36,BLEM,13,2017
AJR,English,37,WEAK,13,2017
JON BELLION,English,38,ALL TIME LOW,13,2017
ED SHEERAN,English,39,DIVE,13,2017
THE VAMPS & MATOMA,English,40,ALL NIGHT,13,2017
ED SHEERAN,English,1,SHAPE OF YOU,14,2017
NODE FEAT. STEPZ,Danish,2,DE SNAKKER,14,2017
ED SHEERAN,English,3,GALWAY GIRL,14,2017
KYGO & SELENA GOMEZ,English,4,IT AIN´T ME,14,2017
JULIA MICHAELS,English,5,ISSUES,14,2017
ED SHEERAN,English,6,CASTLE ON THE HILL,14,2017
DRAKE,English,7,PASSIONFRUIT,14,2017
JAX JONES FEAT. RAYE,English,8,YOU DON´T KNOW ME,14,2017
CALVIN HARRIS FEAT. FRANK OCEAN & MIGOS,English,9,SLIDE,14,2017
THE CHAINSMOKERS & COLDPLAY,English,10,SOMETHING JUST LIKE THIS,14,2017
SKINZ,Danish,11,JEG HAR EN PIGE,14,2017
ZEDD & ALESSIA CARA,English,12,STAY,14,2017
ZAYN & TAYLOR SWIFT,English,13,I DON´T WANNA LIVE FOREVER,14,2017
THE CHAINSMOKERS,English,14,PARIS,14,2017
GULDDRENG,Norwegian,15,UTRO,14,2017
JIMILIAN,Danish,16,COCKBLOCK,14,2017
BLAK,Danish,17,BANKEN,14,2017
SCARLET PLEASURE,English,18,DEJA VU,14,2017
ED SHEERAN,English,19,PERFECT,14,2017
MARTIN GARRIX & DUA LIPA,English,20,SCARED TO BE LONELY,14,2017
KESI  FEAT. GILLI,Danish,21,CONSIGLIERE,14,2017
ED SHEERAN,English,22,HAPPIER,14,2017
CLEAN BANDIT FEAT. ZARA LARSSON,English,23,SYMPHONY,14,2017
KATY PERRY FEAT. SKIP MARLEY,English,24,CHAINED TO THE RHYTHM,14,2017
BRUNO MARS,English,25,THAT´S WHAT I LIKE,14,2017
LIFE OF DILLON,English,26,SEX FOR BREAKFAST,14,2017
MAROON 5 FEAT. FUTURE,English,27,COLD,14,2017
THE WEEKND FEAT. DAFT PUNK,English,28,I FEEL IT COMING,14,2017
FUTURE,English,29,MASK OFF,14,2017
SLEIMAN,Danish,30,DON DIEGO,14,2017
ALESSIA CARA,English,31,HOW FAR I´LL GO,14,2017
JP COOPER,English,32,SEPTEMBER SONG,14,2017
STARLEY,English,33,CALL ON ME,14,2017
CLEAN BANDIT FEAT SEAN PAUL & ANNE-MARIE,English,34,ROCKABYE,14,2017
JAMES ARTHUR,English,35,SAY YOU WON´T LET GO,14,2017
ED SHEERAN,English,36,DIVE,14,2017
ED SHEERAN,English,37,NEW MAN,14,2017
JON BELLION,English,38,ALL TIME LOW,14,2017
AJR,English,39,WEAK,14,2017
DRAKE FEAT. SAMPHA,English,40,BLEM,14,2017
ED SHEERAN,English,1,SHAPE OF YOU,15,2017
ED SHEERAN,English,2,GALWAY GIRL,15,2017
JULIA MICHAELS,English,3,ISSUES,15,2017
GILLI,Swahili (macrolanguage),4,LA VARRIO (EL BARRIO),15,2017
NODE FEAT. STEPZ,Danish,5,DE SNAKKER,15,2017
DRAKE,English,6,PASSIONFRUIT,15,2017
SCARLET PLEASURE,English,7,DEJA VU,15,2017
KYGO & SELENA GOMEZ,English,8,IT AIN´T ME,15,2017
ED SHEERAN,English,9,CASTLE ON THE HILL,15,2017
CLEAN BANDIT FEAT. ZARA LARSSON,English,10,SYMPHONY,15,2017
FUTURE,English,11,MASK OFF,15,2017
JAX JONES FEAT. RAYE,English,12,YOU DON´T KNOW ME,15,2017
THE CHAINSMOKERS & COLDPLAY,English,13,SOMETHING JUST LIKE THIS,15,2017
"MOLO FEAT. BENNY JAMZ, GILLI & MELLEMF..",Danish,14,SKEJSEN,15,2017
CALVIN HARRIS FEAT. FRANK OCEAN & MIGOS,English,15,SLIDE,15,2017
SKINZ,Danish,16,JEG HAR EN PIGE,15,2017
ZEDD & ALESSIA CARA,English,17,STAY,15,2017
BRUNO MARS,English,18,THAT´S WHAT I LIKE,15,2017
GULDDRENG,Norwegian,19,UTRO,15,2017
HARRY STYLES,English,20,SIGN OF THE TIMES,15,2017
THE CHAINSMOKERS,English,21,PARIS,15,2017
ED SHEERAN,English,22,PERFECT,15,2017
THE WEEKND FEAT. DAFT PUNK,English,23,I FEEL IT COMING,15,2017
ZAYN & TAYLOR SWIFT,English,24,I DON´T WANNA LIVE FOREVER,15,2017
CLEAN BANDIT FEAT SEAN PAUL & ANNE-MARIE,English,25,ROCKABYE,15,2017
MARTIN GARRIX & DUA LIPA,English,26,SCARED TO BE LONELY,15,2017
JIMILIAN,Danish,27,COCKBLOCK,15,2017
JASON DERULO FT. NICKI MINAJ & TY DOLLA,English,28,SWALLA,15,2017
ED SHEERAN,English,29,HAPPIER,15,2017
CHEAT CODES FEAT. DEMI LOVATO,English,30,NO PROMISES,15,2017
BLAK,Danish,31,BANKEN,15,2017
JAMAIKA,Danish,32,ANSVAR,15,2017
KENDRICK LAMAR,English,33,HUMBLE,15,2017
JP COOPER,English,34,SEPTEMBER SONG,15,2017
CHRISTOPHER,English,35,NAKED,15,2017
LIFE OF DILLON,English,36,SEX FOR BREAKFAST,15,2017
JAMES ARTHUR,English,37,SAY YOU WON´T LET GO,15,2017
MAROON 5 FEAT. FUTURE,English,38,COLD,15,2017
ALESSIA CARA,English,39,HOW FAR I´LL GO,15,2017
STARLEY,English,40,CALL ON ME,15,2017
ED SHEERAN,English,1,SHAPE OF YOU,16,2017
ED SHEERAN,English,2,GALWAY GIRL,16,2017
JULIA MICHAELS,English,3,ISSUES,16,2017
SCARLET PLEASURE,English,4,DEJA VU,16,2017
NODE FEAT. STEPZ,Danish,5,DE SNAKKER,16,2017
DRAKE,English,6,PASSIONFRUIT,16,2017
GILLI,Swahili (macrolanguage),7,LA VARRIO (EL BARRIO),16,2017
KYGO & SELENA GOMEZ,English,8,IT AIN´T ME,16,2017
ED SHEERAN,English,9,CASTLE ON THE HILL,16,2017
CLEAN BANDIT FEAT. ZARA LARSSON,English,10,SYMPHONY,16,2017
JAX JONES FEAT. RAYE,English,11,YOU DON´T KNOW ME,16,2017
"MOLO FEAT. BENNY JAMZ, GILLI & MELLEMF..",Danish,12,SKEJSEN,16,2017
THE CHAINSMOKERS & COLDPLAY,English,13,SOMETHING JUST LIKE THIS,16,2017
FUTURE,English,14,MASK OFF,16,2017
ZEDD & ALESSIA CARA,English,15,STAY,16,2017
SKINZ,Danish,16,JEG HAR EN PIGE,16,2017
CALVIN HARRIS FEAT. FRANK OCEAN & MIGOS,English,17,SLIDE,16,2017
KENDRICK LAMAR,English,18,HUMBLE,16,2017
BRUNO MARS,English,19,THAT´S WHAT I LIKE,16,2017
GULDDRENG,Norwegian,20,UTRO,16,2017
LUIS FONSI FEAT. DADDY YANKEE,Spanish,21,DESPACITO,16,2017
HARRY STYLES,English,22,SIGN OF THE TIMES,16,2017
THE WEEKND FEAT. DAFT PUNK,English,23,I FEEL IT COMING,16,2017
THE CHAINSMOKERS,English,24,PARIS,16,2017
ZAYN & TAYLOR SWIFT,English,25,I DON´T WANNA LIVE FOREVER,16,2017
ED SHEERAN,English,26,PERFECT,16,2017
CLEAN BANDIT FEAT SEAN PAUL & ANNE-MARIE,English,27,ROCKABYE,16,2017
KENDRICK LAMAR,English,28,DNA,16,2017
JEPPE LOFTAGER,Danish,29,KENDER DU EMMA?,16,2017
CHEAT CODES FEAT. DEMI LOVATO,English,30,NO PROMISES,16,2017
MARTIN GARRIX & DUA LIPA,English,31,SCARED TO BE LONELY,16,2017
JASON DERULO FT. NICKI MINAJ & TY DOLLA,English,32,SWALLA,16,2017
JP COOPER,English,33,SEPTEMBER SONG,16,2017
KENDRICK LAMAR FEAT. RIHANNA,English,34,LOYALTY,16,2017
KATY PERRY FEAT. SKIP MARLEY,English,35,CHAINED TO THE RHYTHM,16,2017
ED SHEERAN,English,36,HAPPIER,16,2017
MAROON 5 FEAT. FUTURE,English,37,COLD,16,2017
JAMES ARTHUR,English,38,SAY YOU WON´T LET GO,16,2017
JIMILIAN,Danish,39,COCKBLOCK,16,2017
ALESSIA CARA,English,40,HOW FAR I´LL GO,16,2017
LUIS FONSI FEAT. DADDY YANKEE,Spanish,1,DESPACITO,17,2017
ED SHEERAN,English,2,SHAPE OF YOU,17,2017
ED SHEERAN,English,3,GALWAY GIRL,17,2017
JULIA MICHAELS,English,4,ISSUES,17,2017
SCARLET PLEASURE,English,5,DEJA VU,17,2017
NODE FEAT. STEPZ,Danish,6,DE SNAKKER,17,2017
DRAKE,English,7,PASSIONFRUIT,17,2017
GILLI,Swahili (macrolanguage),8,LA VARRIO (EL BARRIO),17,2017
KYGO & SELENA GOMEZ,English,9,IT AIN´T ME,17,2017
SHAWN MENDES,English,10,THERES NOTHING HOLDIN ME BACK,17,2017
"MOLO FEAT. BENNY JAMZ, GILLI & MELLEMF..",Danish,11,SKEJSEN,17,2017
CLEAN BANDIT FEAT. ZARA LARSSON,English,12,SYMPHONY,17,2017
FUTURE,English,13,MASK OFF,17,2017
THE CHAINSMOKERS & COLDPLAY,English,14,SOMETHING JUST LIKE THIS,17,2017
JAX JONES FEAT. RAYE,English,15,YOU DON´T KNOW ME,17,2017
CALVIN HARRIS FEAT. FRANK OCEAN & MIGOS,English,16,SLIDE,17,2017
ED SHEERAN,English,17,CASTLE ON THE HILL,17,2017
SKINZ,Danish,18,JEG HAR EN PIGE,17,2017
ZEDD & ALESSIA CARA,English,19,STAY,17,2017
KENDRICK LAMAR,English,20,HUMBLE,17,2017
MØ,English,21,NIGHTS WITH YOU,17,2017
BRUNO MARS,English,22,THAT´S WHAT I LIKE,17,2017
THE WEEKND FEAT. DAFT PUNK,English,23,I FEEL IT COMING,17,2017
JASON DERULO FT. NICKI MINAJ & TY DOLLA,English,24,SWALLA,17,2017
HARRY STYLES,English,25,SIGN OF THE TIMES,17,2017
JEPPE LOFTAGER,Danish,26,KENDER DU EMMA?,17,2017
G-EAZY & KEHLANI,English,27,GOOD LIFE,17,2017
MARTIN GARRIX & DUA LIPA,English,28,SCARED TO BE LONELY,17,2017
JP COOPER,English,29,SEPTEMBER SONG,17,2017
CHEAT CODES FEAT. DEMI LOVATO,English,30,NO PROMISES,17,2017
MAGGIE LINDEMANN,English,31,PRETTY GIRL,17,2017
KENDRICK LAMAR,English,32,DNA,17,2017
THE CHAINSMOKERS,English,33,PARIS,17,2017
FOULI FEAT. BEL,French,34,MON POTO,17,2017
BRO,Danish,35,ER NETTET NEDE?,17,2017
ZAYN & TAYLOR SWIFT,English,36,I DON´T WANNA LIVE FOREVER,17,2017
KENDRICK LAMAR FEAT. RIHANNA,English,37,LOYALTY,17,2017
GULDDRENG,Norwegian,38,UTRO,17,2017
ED SHEERAN,English,39,PERFECT,17,2017
MAROON 5 FEAT. FUTURE,English,40,COLD,17,2017
LUIS FONSI FEAT. DADDY YANKEE,Spanish,1,DESPACITO,18,2017
ED SHEERAN,English,2,SHAPE OF YOU,18,2017
"DJ KHALED FEAT. JUSTIN BIEBER, QUAVO..",English,3,I´M THE ONE,18,2017
ED SHEERAN,English,4,GALWAY GIRL,18,2017
JULIA MICHAELS,English,5,ISSUES,18,2017
KESI FEAT. BENNY JAMZ,Danish,6,MAMACITA,18,2017
SCARLET PLEASURE,English,7,DEJA VU,18,2017
SHAWN MENDES,English,8,THERES NOTHING HOLDIN ME BACK,18,2017
NODE FEAT. STEPZ,Danish,9,DE SNAKKER,18,2017
KYGO & SELENA GOMEZ,English,10,IT AIN´T ME,18,2017
DRAKE,English,11,PASSIONFRUIT,18,2017
GILLI,Swahili (macrolanguage),12,LA VARRIO (EL BARRIO),18,2017
CLEAN BANDIT FEAT. ZARA LARSSON,English,13,SYMPHONY,18,2017
THE CHAINSMOKERS & COLDPLAY,English,14,SOMETHING JUST LIKE THIS,18,2017
CALVIN HARRIS FEAT. FRANK OCEAN & MIGOS,English,15,SLIDE,18,2017
"MOLO FEAT. BENNY JAMZ, GILLI & MELLEMF..",Danish,16,SKEJSEN,18,2017
FUTURE,English,17,MASK OFF,18,2017
KYGO & ELLIE GOULDING,English,18,FIRST TIME,18,2017
JAX JONES FEAT. RAYE,English,19,YOU DON´T KNOW ME,18,2017
SKINZ,Danish,20,JEG HAR EN PIGE,18,2017
MØ,English,21,NIGHTS WITH YOU,18,2017
ED SHEERAN,English,22,CASTLE ON THE HILL,18,2017
ZEDD & ALESSIA CARA,English,23,STAY,18,2017
FRENCH MONTANA FEAT. SWAE LEE,English,24,UNFORGETTABLE,18,2017
KENDRICK LAMAR,English,25,HUMBLE,18,2017
MAGGIE LINDEMANN,English,26,PRETTY GIRL,18,2017
BRUNO MARS,English,27,THAT´S WHAT I LIKE,18,2017
JASON DERULO FT. NICKI MINAJ & TY DOLLA,English,28,SWALLA,18,2017
G-EAZY & KEHLANI,English,29,GOOD LIFE,18,2017
BRO,Danish,30,ER NETTET NEDE?,18,2017
THE WEEKND FEAT. DAFT PUNK,English,31,I FEEL IT COMING,18,2017
CHEAT CODES FEAT. DEMI LOVATO,English,32,NO PROMISES,18,2017
CHARLIE PUTH,English,33,ATTENTION,18,2017
MARTIN GARRIX & DUA LIPA,English,34,SCARED TO BE LONELY,18,2017
HARRY STYLES,English,35,SIGN OF THE TIMES,18,2017
JP COOPER,English,36,SEPTEMBER SONG,18,2017
JEPPE LOFTAGER,Danish,37,KENDER DU EMMA?,18,2017
OMAR FEAT. ARTIGEARDIT,Danish,38,BAR SIG TIL,18,2017
FOULI FEAT. BEL,French,39,MON POTO,18,2017
THE CHAINSMOKERS,English,40,PARIS,18,2017
LUIS FONSI FEAT. DADDY YANKEE,Spanish,1,DESPACITO,19,2017
"DJ KHALED FEAT. JUSTIN BIEBER, QUAVO..",English,2,I´M THE ONE,19,2017
ED SHEERAN,English,3,SHAPE OF YOU,19,2017
KESI FEAT. BENNY JAMZ,Danish,4,MAMACITA,19,2017
SHAWN MENDES,English,5,THERES NOTHING HOLDIN ME BACK,19,2017
ED SHEERAN,English,6,GALWAY GIRL,19,2017
JULIA MICHAELS,English,7,ISSUES,19,2017
SCARLET PLEASURE,English,8,DEJA VU,19,2017
NODE FEAT. STEPZ,Danish,9,DE SNAKKER,19,2017
KYGO & SELENA GOMEZ,English,10,IT AIN´T ME,19,2017
DRAKE,English,11,PASSIONFRUIT,19,2017
GILLI,Swahili (macrolanguage),12,LA VARRIO (EL BARRIO),19,2017
NIK & JAY,Danish,13,HELE VEJEN,19,2017
CLEAN BANDIT FEAT. ZARA LARSSON,English,14,SYMPHONY,19,2017
CALVIN HARRIS FEAT. FRANK OCEAN & MIGOS,English,15,SLIDE,19,2017
FRENCH MONTANA FEAT. SWAE LEE,English,16,UNFORGETTABLE,19,2017
THE CHAINSMOKERS & COLDPLAY,English,17,SOMETHING JUST LIKE THIS,19,2017
KYGO & ELLIE GOULDING,English,18,FIRST TIME,19,2017
FUTURE,English,19,MASK OFF,19,2017
JAX JONES FEAT. RAYE,English,20,YOU DON´T KNOW ME,19,2017
SKINZ,Danish,21,JEG HAR EN PIGE,19,2017
"MOLO FEAT. BENNY JAMZ, GILLI & MELLEMF..",Danish,22,SKEJSEN,19,2017
MØ,English,23,NIGHTS WITH YOU,19,2017
MAGGIE LINDEMANN,English,24,PRETTY GIRL,19,2017
JASON DERULO FT. NICKI MINAJ & TY DOLLA,English,25,SWALLA,19,2017
ZEDD & ALESSIA CARA,English,26,STAY,19,2017
CHARLIE PUTH,English,27,ATTENTION,19,2017
ED SHEERAN,English,28,CASTLE ON THE HILL,19,2017
BRUNO MARS,English,29,THAT´S WHAT I LIKE,19,2017
CHEAT CODES FEAT. DEMI LOVATO,English,30,NO PROMISES,19,2017
KENDRICK LAMAR,English,31,HUMBLE,19,2017
BRO,Danish,32,ER NETTET NEDE?,19,2017
G-EAZY & KEHLANI,English,33,GOOD LIFE,19,2017
THE WEEKND FEAT. DAFT PUNK,English,34,I FEEL IT COMING,19,2017
MARTIN GARRIX & DUA LIPA,English,35,SCARED TO BE LONELY,19,2017
JP COOPER,English,36,SEPTEMBER SONG,19,2017
HARRY STYLES,English,37,SIGN OF THE TIMES,19,2017
LIL UZI VERT,English,38,XO TOUR LLIF3,19,2017
BRANDON BEAL & OLIVIA HOLT,English,39,PARADISE,19,2017
JEPPE LOFTAGER,Danish,40,KENDER DU EMMA?,19,2017
LUIS FONSI FEAT. DADDY YANKEE,Spanish,1,DESPACITO,20,2017
GILLI,Danish,2,HABIBI AIWA,20,2017
"DJ KHALED FEAT. JUSTIN BIEBER, QUAVO..",English,3,I´M THE ONE,20,2017
ED SHEERAN,English,4,SHAPE OF YOU,20,2017
SHAWN MENDES,English,5,THERES NOTHING HOLDIN ME BACK,20,2017
KESI FEAT. BENNY JAMZ,Danish,6,MAMACITA,20,2017
ED SHEERAN,English,7,GALWAY GIRL,20,2017
JULIA MICHAELS,English,8,ISSUES,20,2017
SCARLET PLEASURE,English,9,DEJA VU,20,2017
SLEIMAN FEAT. CARMON & FOULI,Danish,10,CAMOUFLAGE,20,2017
FRENCH MONTANA FEAT. SWAE LEE,English,11,UNFORGETTABLE,20,2017
KYGO & SELENA GOMEZ,English,12,IT AIN´T ME,20,2017
NODE FEAT. STEPZ,Danish,13,DE SNAKKER,20,2017
DRAKE,English,14,PASSIONFRUIT,20,2017
GILLI,Swahili (macrolanguage),15,LA VARRIO (EL BARRIO),20,2017
CALVIN HARRIS FEAT. FRANK OCEAN & MIGOS,English,16,SLIDE,20,2017
CLEAN BANDIT FEAT. ZARA LARSSON,English,17,SYMPHONY,20,2017
KYGO & ELLIE GOULDING,English,18,FIRST TIME,20,2017
NIK & JAY,Danish,19,HELE VEJEN,20,2017
THE CHAINSMOKERS & COLDPLAY,English,20,SOMETHING JUST LIKE THIS,20,2017
FUTURE,English,21,MASK OFF,20,2017
CHARLIE PUTH,English,22,ATTENTION,20,2017
JAX JONES FEAT. RAYE,English,23,YOU DON´T KNOW ME,20,2017
SKINZ,Danish,24,JEG HAR EN PIGE,20,2017
MILEY CYRUS,English,25,MALIBU,20,2017
MØ,English,26,NIGHTS WITH YOU,20,2017
JASON DERULO FT. NICKI MINAJ & TY DOLLA,English,27,SWALLA,20,2017
MAGGIE LINDEMANN,English,28,PRETTY GIRL,20,2017
ZEDD & ALESSIA CARA,English,29,STAY,20,2017
HARRY STYLES,English,30,SIGN OF THE TIMES,20,2017
CHEAT CODES FEAT. DEMI LOVATO,English,31,NO PROMISES,20,2017
BRUNO MARS,English,32,THAT´S WHAT I LIKE,20,2017
"MOLO FEAT. BENNY JAMZ, GILLI & MELLEMF..",Danish,33,SKEJSEN,20,2017
ED SHEERAN,English,34,CASTLE ON THE HILL,20,2017
KENDRICK LAMAR,English,35,HUMBLE,20,2017
BURAK YETER FEAT. DANELLE SANDOVAL,English,36,TUESDAY,20,2017
BLUE JONAS FEAT. WILLIAM SINGE,English,37,MAMA,20,2017
LIL UZI VERT,English,38,XO TOUR LLIF3,20,2017
THE WEEKND FEAT. DAFT PUNK,English,39,I FEEL IT COMING,20,2017
G-EAZY & KEHLANI,English,40,GOOD LIFE,20,2017
LUIS FONSI FEAT. DADDY YANKEE,Spanish,1,DESPACITO,21,2017
"DJ KHALED FEAT. JUSTIN BIEBER, QUAVO..",English,2,I´M THE ONE,21,2017
GILLI,Danish,3,HABIBI AIWA,21,2017
SHAWN MENDES,English,4,THERES NOTHING HOLDIN ME BACK,21,2017
ED SHEERAN,English,5,SHAPE OF YOU,21,2017
GULDDRENG,Danish,6,CENSOR,21,2017
KESI FEAT. BENNY JAMZ,Danish,7,MAMACITA,21,2017
ED SHEERAN,English,8,GALWAY GIRL,21,2017
JULIA MICHAELS,English,9,ISSUES,21,2017
FRENCH MONTANA FEAT. SWAE LEE,English,10,UNFORGETTABLE,21,2017
NODE,Danish,11,BLÆST,21,2017
SCARLET PLEASURE,English,12,DEJA VU,21,2017
SLEIMAN FEAT. CARMON & FOULI,Danish,13,CAMOUFLAGE,21,2017
KYGO & SELENA GOMEZ,English,14,IT AIN´T ME,21,2017
MILEY CYRUS,English,15,MALIBU,21,2017
TOPGUNN,Danish,16,HYGGESANG,21,2017
NODE FEAT. STEPZ,Danish,17,DE SNAKKER,21,2017
CALVIN HARRIS FEAT. FRANK OCEAN & MIGOS,English,18,SLIDE,21,2017
MAGGIE LINDEMANN,English,19,PRETTY GIRL,21,2017
BURAK YETER FEAT. DANELLE SANDOVAL,English,20,TUESDAY,21,2017
DRAKE,English,21,PASSIONFRUIT,21,2017
CLEAN BANDIT FEAT. ZARA LARSSON,English,22,SYMPHONY,21,2017
GILLI,Swahili (macrolanguage),23,LA VARRIO (EL BARRIO),21,2017
CHARLIE PUTH,English,24,ATTENTION,21,2017
FUTURE,English,25,MASK OFF,21,2017
NIK & JAY,Danish,26,HELE VEJEN,21,2017
KYGO & ELLIE GOULDING,English,27,FIRST TIME,21,2017
THE CHAINSMOKERS & COLDPLAY,English,28,SOMETHING JUST LIKE THIS,21,2017
HARRY STYLES,English,29,SIGN OF THE TIMES,21,2017
SKINZ,Danish,30,JEG HAR EN PIGE,21,2017
JASON DERULO FT. NICKI MINAJ & TY DOLLA,English,31,SWALLA,21,2017
MØ,English,32,NIGHTS WITH YOU,21,2017
BRUNO MARS,English,33,THAT´S WHAT I LIKE,21,2017
JAX JONES FEAT. RAYE,English,34,YOU DON´T KNOW ME,21,2017
CHEAT CODES FEAT. DEMI LOVATO,English,35,NO PROMISES,21,2017
BLUE JONAS FEAT. WILLIAM SINGE,English,36,MAMA,21,2017
ZEDD & ALESSIA CARA,English,37,STAY,21,2017
SELENA GOMEZ,English,38,BAD LIAR,21,2017
KENDRICK LAMAR,English,39,HUMBLE,21,2017
"MOLO FEAT. BENNY JAMZ, GILLI & MELLEMF..",Danish,40,SKEJSEN,21,2017
LUIS FONSI FEAT. DADDY YANKEE,Spanish,1,DESPACITO,22,2017
"DJ KHALED FEAT. JUSTIN BIEBER, QUAVO..",English,2,I´M THE ONE,22,2017
GILLI,Danish,3,HABIBI AIWA,22,2017
