position,artist,title,year,week,language
26,THE WEEKND FEAT. DAFT PUNK,I FEEL IT COMING,2017,11,English
27,KESI,GOD DAG,2017,11,Danish
28,JP COOPER,SEPTEMBER SONG,2017,11,English
29,ED SHEERAN,WHAT DO I KNOW?,2017,11,English
30,ED SHEERAN,SUPERMARKET FLOWERS,2017,11,English
31,BRUNO MARS,THAT´S WHAT I LIKE,2017,11,English
32,ALESSIA CARA,HOW FAR I´LL GO,2017,11,English
33,JAMES ARTHUR,SAY YOU WON´T LET GO,2017,11,English
34,JON BELLION,ALL TIME LOW,2017,11,English
35,ED SHEERAN,HOW WOULD YOU FEEL (PAEAN),2017,11,English
36,ED SHEERAN,ERASER,2017,11,English
37,AJR,WEAK,2017,11,English
38,THE VAMPS & MATOMA,ALL NIGHT,2017,11,English
39,KONGSTED,SAY MY NAME,2017,11,English
40,RAG´N´BONE MAN,SKIN,2017,11,English
1,ED SHEERAN,SHAPE OF YOU,2017,12,English
2,NODE FEAT. STEPZ,DE SNAKKER,2017,12,Danish
3,ED SHEERAN,GALWAY GIRL,2017,12,English
4,KYGO & SELENA GOMEZ,IT AIN´T ME,2017,12,English
5,ED SHEERAN,CASTLE ON THE HILL,2017,12,English
6,THE CHAINSMOKERS & COLDPLAY,SOMETHING JUST LIKE THIS,2017,12,English
7,JAX JONES FEAT. RAYE,YOU DON´T KNOW ME,2017,12,English
8,CALVIN HARRIS FEAT. FRANK OCEAN & MIGOS,SLIDE,2017,12,English
9,SKINZ,JEG HAR EN PIGE,2017,12,Danish
10,DRAKE,PASSIONFRUIT,2017,12,English
11,JULIA MICHAELS,ISSUES,2017,12,English
12,ZAYN & TAYLOR SWIFT,I DON´T WANNA LIVE FOREVER,2017,12,English
13,ZEDD & ALESSIA CARA,STAY,2017,12,English
14,THE CHAINSMOKERS,PARIS,2017,12,English
15,GULDDRENG,UTRO,2017,12,Norwegian
16,JIMILIAN,COCKBLOCK,2017,12,Danish
17,KATY PERRY FEAT. SKIP MARLEY,CHAINED TO THE RHYTHM,2017,12,English
18,BLAK,BANKEN,2017,12,Danish
19,KESI  FEAT. GILLI,CONSIGLIERE,2017,12,Danish
20,THE WEEKND FEAT. DAFT PUNK,I FEEL IT COMING,2017,12,English
21,MAROON 5 FEAT. FUTURE,COLD,2017,12,English
22,MARTIN GARRIX & DUA LIPA,SCARED TO BE LONELY,2017,12,English
23,SCARLET PLEASURE,DEJA VU,2017,12,English
24,ED SHEERAN,PERFECT,2017,12,English
25,CLEAN BANDIT FEAT. ZARA LARSSON,SYMPHONY,2017,12,English
26,ED SHEERAN,HAPPIER,2017,12,English
27,LIFE OF DILLON,SEX FOR BREAKFAST,2017,12,English
28,BRUNO MARS,THAT´S WHAT I LIKE,2017,12,English
29,CLEAN BANDIT FEAT SEAN PAUL & ANNE-MARIE,ROCKABYE,2017,12,English
30,SLEIMAN,DON DIEGO,2017,12,Danish
31,JAMES ARTHUR,SAY YOU WON´T LET GO,2017,12,English
32,JP COOPER,SEPTEMBER SONG,2017,12,English
33,ALESSIA CARA,HOW FAR I´LL GO,2017,12,English
34,STARLEY,CALL ON ME,2017,12,English
35,FUTURE,MASK OFF,2017,12,English
36,KONGSTED,SAY MY NAME,2017,12,English
37,ED SHEERAN,NEW MAN,2017,12,English
38,ED SHEERAN,DIVE,2017,12,English
39,DRAKE FEAT. SAMPHA,BLEM,2017,12,English
40,JON BELLION,ALL TIME LOW,2017,12,English
1,ED SHEERAN,SHAPE OF YOU,2017,13,English
2,NODE FEAT. STEPZ,DE SNAKKER,2017,13,Danish
3,ED SHEERAN,GALWAY GIRL,2017,13,English
4,KYGO & SELENA GOMEZ,IT AIN´T ME,2017,13,English
5,DRAKE,PASSIONFRUIT,2017,13,English
6,ED SHEERAN,CASTLE ON THE HILL,2017,13,English
7,CALVIN HARRIS FEAT. FRANK OCEAN & MIGOS,SLIDE,2017,13,English
8,JAX JONES FEAT. RAYE,YOU DON´T KNOW ME,2017,13,English
9,THE CHAINSMOKERS & COLDPLAY,SOMETHING JUST LIKE THIS,2017,13,English
10,JULIA MICHAELS,ISSUES,2017,13,English
11,SKINZ,JEG HAR EN PIGE,2017,13,Danish
12,ZEDD & ALESSIA CARA,STAY,2017,13,English
13,ZAYN & TAYLOR SWIFT,I DON´T WANNA LIVE FOREVER,2017,13,English
14,THE CHAINSMOKERS,PARIS,2017,13,English
15,JIMILIAN,COCKBLOCK,2017,13,Danish
16,MARTIN GARRIX & DUA LIPA,SCARED TO BE LONELY,2017,13,English
17,LIFE OF DILLON,SEX FOR BREAKFAST,2017,13,English
18,GULDDRENG,UTRO,2017,13,Norwegian
19,KESI  FEAT. GILLI,CONSIGLIERE,2017,13,Danish
20,BLAK,BANKEN,2017,13,Danish
21,MAROON 5 FEAT. FUTURE,COLD,2017,13,English
22,KATY PERRY FEAT. SKIP MARLEY,CHAINED TO THE RHYTHM,2017,13,English
23,BRUNO MARS,THAT´S WHAT I LIKE,2017,13,English
24,ED SHEERAN,HAPPIER,2017,13,English
25,ED SHEERAN,PERFECT,2017,13,English
26,THE WEEKND FEAT. DAFT PUNK,I FEEL IT COMING,2017,13,English
27,SLEIMAN,DON DIEGO,2017,13,Danish
28,FUTURE,MASK OFF,2017,13,English
29,ALESSIA CARA,HOW FAR I´LL GO,2017,13,English
30,SCARLET PLEASURE,DEJA VU,2017,13,English
31,STARLEY,CALL ON ME,2017,13,English
32,CLEAN BANDIT FEAT. ZARA LARSSON,SYMPHONY,2017,13,English
33,JP COOPER,SEPTEMBER SONG,2017,13,English
34,JAMES ARTHUR,SAY YOU WON´T LET GO,2017,13,English
35,CLEAN BANDIT FEAT SEAN PAUL & ANNE-MARIE,ROCKABYE,2017,13,English
36,DRAKE FEAT. SAMPHA,BLEM,2017,13,English
37,AJR,WEAK,2017,13,English
38,JON BELLION,ALL TIME LOW,2017,13,English
39,ED SHEERAN,DIVE,2017,13,English
40,THE VAMPS & MATOMA,ALL NIGHT,2017,13,English
1,ED SHEERAN,SHAPE OF YOU,2017,14,English
2,NODE FEAT. STEPZ,DE SNAKKER,2017,14,Danish
3,ED SHEERAN,GALWAY GIRL,2017,14,English
4,KYGO & SELENA GOMEZ,IT AIN´T ME,2017,14,English
5,JULIA MICHAELS,ISSUES,2017,14,English
6,ED SHEERAN,CASTLE ON THE HILL,2017,14,English
7,DRAKE,PASSIONFRUIT,2017,14,English
8,JAX JONES FEAT. RAYE,YOU DON´T KNOW ME,2017,14,English
9,CALVIN HARRIS FEAT. FRANK OCEAN & MIGOS,SLIDE,2017,14,English
10,THE CHAINSMOKERS & COLDPLAY,SOMETHING JUST LIKE THIS,2017,14,English
11,SKINZ,JEG HAR EN PIGE,2017,14,Danish
12,ZEDD & ALESSIA CARA,STAY,2017,14,English
13,ZAYN & TAYLOR SWIFT,I DON´T WANNA LIVE FOREVER,2017,14,English
14,THE CHAINSMOKERS,PARIS,2017,14,English
15,GULDDRENG,UTRO,2017,14,Norwegian
16,JIMILIAN,COCKBLOCK,2017,14,Danish
17,BLAK,BANKEN,2017,14,Danish
18,SCARLET PLEASURE,DEJA VU,2017,14,English
19,ED SHEERAN,PERFECT,2017,14,English
20,MARTIN GARRIX & DUA LIPA,SCARED TO BE LONELY,2017,14,English
21,KESI  FEAT. GILLI,CONSIGLIERE,2017,14,Danish
22,ED SHEERAN,HAPPIER,2017,14,English
23,CLEAN BANDIT FEAT. ZARA LARSSON,SYMPHONY,2017,14,English
24,KATY PERRY FEAT. SKIP MARLEY,CHAINED TO THE RHYTHM,2017,14,English
25,BRUNO MARS,THAT´S WHAT I LIKE,2017,14,English
26,LIFE OF DILLON,SEX FOR BREAKFAST,2017,14,English
27,MAROON 5 FEAT. FUTURE,COLD,2017,14,English
28,THE WEEKND FEAT. DAFT PUNK,I FEEL IT COMING,2017,14,English
29,FUTURE,MASK OFF,2017,14,English
30,SLEIMAN,DON DIEGO,2017,14,Danish
31,ALESSIA CARA,HOW FAR I´LL GO,2017,14,English
32,JP COOPER,SEPTEMBER SONG,2017,14,English
33,STARLEY,CALL ON ME,2017,14,English
34,CLEAN BANDIT FEAT SEAN PAUL & ANNE-MARIE,ROCKABYE,2017,14,English
35,JAMES ARTHUR,SAY YOU WON´T LET GO,2017,14,English
36,ED SHEERAN,DIVE,2017,14,English
37,ED SHEERAN,NEW MAN,2017,14,English
38,JON BELLION,ALL TIME LOW,2017,14,English
39,AJR,WEAK,2017,14,English
40,DRAKE FEAT. SAMPHA,BLEM,2017,14,English
1,ED SHEERAN,SHAPE OF YOU,2017,15,English
2,ED SHEERAN,GALWAY GIRL,2017,15,English
3,JULIA MICHAELS,ISSUES,2017,15,English
4,GILLI,LA VARRIO (EL BARRIO),2017,15,Swahili (macrolanguage)
5,NODE FEAT. STEPZ,DE SNAKKER,2017,15,Danish
6,DRAKE,PASSIONFRUIT,2017,15,English
7,SCARLET PLEASURE,DEJA VU,2017,15,English
8,KYGO & SELENA GOMEZ,IT AIN´T ME,2017,15,English
9,ED SHEERAN,CASTLE ON THE HILL,2017,15,English
10,CLEAN BANDIT FEAT. ZARA LARSSON,SYMPHONY,2017,15,English
11,FUTURE,MASK OFF,2017,15,English
12,JAX JONES FEAT. RAYE,YOU DON´T KNOW ME,2017,15,English
13,THE CHAINSMOKERS & COLDPLAY,SOMETHING JUST LIKE THIS,2017,15,English
14,"MOLO FEAT. BENNY JAMZ, GILLI & MELLEMF..",SKEJSEN,2017,15,Danish
15,CALVIN HARRIS FEAT. FRANK OCEAN & MIGOS,SLIDE,2017,15,English
16,SKINZ,JEG HAR EN PIGE,2017,15,Danish
17,ZEDD & ALESSIA CARA,STAY,2017,15,English
18,BRUNO MARS,THAT´S WHAT I LIKE,2017,15,English
19,GULDDRENG,UTRO,2017,15,Norwegian
20,HARRY STYLES,SIGN OF THE TIMES,2017,15,English
21,THE CHAINSMOKERS,PARIS,2017,15,English
22,ED SHEERAN,PERFECT,2017,15,English
23,THE WEEKND FEAT. DAFT PUNK,I FEEL IT COMING,2017,15,English
24,ZAYN & TAYLOR SWIFT,I DON´T WANNA LIVE FOREVER,2017,15,English
25,CLEAN BANDIT FEAT SEAN PAUL & ANNE-MARIE,ROCKABYE,2017,15,English
26,MARTIN GARRIX & DUA LIPA,SCARED TO BE LONELY,2017,15,English
27,JIMILIAN,COCKBLOCK,2017,15,Danish
28,JASON DERULO FT. NICKI MINAJ & TY DOLLA,SWALLA,2017,15,English
29,ED SHEERAN,HAPPIER,2017,15,English
30,CHEAT CODES FEAT. DEMI LOVATO,NO PROMISES,2017,15,English
31,BLAK,BANKEN,2017,15,Danish
32,JAMAIKA,ANSVAR,2017,15,Danish
33,KENDRICK LAMAR,HUMBLE,2017,15,English
34,JP COOPER,SEPTEMBER SONG,2017,15,English
35,CHRISTOPHER,NAKED,2017,15,English
36,LIFE OF DILLON,SEX FOR BREAKFAST,2017,15,English
37,JAMES ARTHUR,SAY YOU WON´T LET GO,2017,15,English
38,MAROON 5 FEAT. FUTURE,COLD,2017,15,English
39,ALESSIA CARA,HOW FAR I´LL GO,2017,15,English
40,STARLEY,CALL ON ME,2017,15,English
1,ED SHEERAN,SHAPE OF YOU,2017,16,English
2,ED SHEERAN,GALWAY GIRL,2017,16,English
3,JULIA MICHAELS,ISSUES,2017,16,English
4,SCARLET PLEASURE,DEJA VU,2017,16,English
5,NODE FEAT. STEPZ,DE SNAKKER,2017,16,Danish
6,DRAKE,PASSIONFRUIT,2017,16,English
7,GILLI,LA VARRIO (EL BARRIO),2017,16,Swahili (macrolanguage)
8,KYGO & SELENA GOMEZ,IT AIN´T ME,2017,16,English
9,ED SHEERAN,CASTLE ON THE HILL,2017,16,English
10,CLEAN BANDIT FEAT. ZARA LARSSON,SYMPHONY,2017,16,English
11,JAX JONES FEAT. RAYE,YOU DON´T KNOW ME,2017,16,English
12,"MOLO FEAT. BENNY JAMZ, GILLI & MELLEMF..",SKEJSEN,2017,16,Danish
13,THE CHAINSMOKERS & COLDPLAY,SOMETHING JUST LIKE THIS,2017,16,English
14,FUTURE,MASK OFF,2017,16,English
15,ZEDD & ALESSIA CARA,STAY,2017,16,English
16,SKINZ,JEG HAR EN PIGE,2017,16,Danish
17,CALVIN HARRIS FEAT. FRANK OCEAN & MIGOS,SLIDE,2017,16,English
18,KENDRICK LAMAR,HUMBLE,2017,16,English
19,BRUNO MARS,THAT´S WHAT I LIKE,2017,16,English
20,GULDDRENG,UTRO,2017,16,Norwegian
21,LUIS FONSI FEAT. DADDY YANKEE,DESPACITO,2017,16,Spanish
22,HARRY STYLES,SIGN OF THE TIMES,2017,16,English
23,THE WEEKND FEAT. DAFT PUNK,I FEEL IT COMING,2017,16,English
24,THE CHAINSMOKERS,PARIS,2017,16,English
25,ZAYN & TAYLOR SWIFT,I DON´T WANNA LIVE FOREVER,2017,16,English
26,ED SHEERAN,PERFECT,2017,16,English
27,CLEAN BANDIT FEAT SEAN PAUL & ANNE-MARIE,ROCKABYE,2017,16,English
28,KENDRICK LAMAR,DNA,2017,16,English
29,JEPPE LOFTAGER,KENDER DU EMMA?,2017,16,Danish
30,CHEAT CODES FEAT. DEMI LOVATO,NO PROMISES,2017,16,English
31,MARTIN GARRIX & DUA LIPA,SCARED TO BE LONELY,2017,16,English
32,JASON DERULO FT. NICKI MINAJ & TY DOLLA,SWALLA,2017,16,English
33,JP COOPER,SEPTEMBER SONG,2017,16,English
34,KENDRICK LAMAR FEAT. RIHANNA,LOYALTY,2017,16,English
35,KATY PERRY FEAT. SKIP MARLEY,CHAINED TO THE RHYTHM,2017,16,English
36,ED SHEERAN,HAPPIER,2017,16,English
37,MAROON 5 FEAT. FUTURE,COLD,2017,16,English
38,JAMES ARTHUR,SAY YOU WON´T LET GO,2017,16,English
39,JIMILIAN,COCKBLOCK,2017,16,Danish
40,ALESSIA CARA,HOW FAR I´LL GO,2017,16,English
1,LUIS FONSI FEAT. DADDY YANKEE,DESPACITO,2017,17,Spanish
2,ED SHEERAN,SHAPE OF YOU,2017,17,English
3,ED SHEERAN,GALWAY GIRL,2017,17,English
4,JULIA MICHAELS,ISSUES,2017,17,English
5,SCARLET PLEASURE,DEJA VU,2017,17,English
6,NODE FEAT. STEPZ,DE SNAKKER,2017,17,Danish
7,DRAKE,PASSIONFRUIT,2017,17,English
8,GILLI,LA VARRIO (EL BARRIO),2017,17,Swahili (macrolanguage)
9,KYGO & SELENA GOMEZ,IT AIN´T ME,2017,17,English
10,SHAWN MENDES,THERES NOTHING HOLDIN ME BACK,2017,17,English
11,"MOLO FEAT. BENNY JAMZ, GILLI & MELLEMF..",SKEJSEN,2017,17,Danish
12,CLEAN BANDIT FEAT. ZARA LARSSON,SYMPHONY,2017,17,English
13,FUTURE,MASK OFF,2017,17,English
14,THE CHAINSMOKERS & COLDPLAY,SOMETHING JUST LIKE THIS,2017,17,English
15,JAX JONES FEAT. RAYE,YOU DON´T KNOW ME,2017,17,English
16,CALVIN HARRIS FEAT. FRANK OCEAN & MIGOS,SLIDE,2017,17,English
17,ED SHEERAN,CASTLE ON THE HILL,2017,17,English
18,SKINZ,JEG HAR EN PIGE,2017,17,Danish
19,ZEDD & ALESSIA CARA,STAY,2017,17,English
20,KENDRICK LAMAR,HUMBLE,2017,17,English
21,MØ,NIGHTS WITH YOU,2017,17,English
22,BRUNO MARS,THAT´S WHAT I LIKE,2017,17,English
23,THE WEEKND FEAT. DAFT PUNK,I FEEL IT COMING,2017,17,English
24,JASON DERULO FT. NICKI MINAJ & TY DOLLA,SWALLA,2017,17,English
25,HARRY STYLES,SIGN OF THE TIMES,2017,17,English
26,JEPPE LOFTAGER,KENDER DU EMMA?,2017,17,Danish
27,G-EAZY & KEHLANI,GOOD LIFE,2017,17,English
28,MARTIN GARRIX & DUA LIPA,SCARED TO BE LONELY,2017,17,English
29,JP COOPER,SEPTEMBER SONG,2017,17,English
30,CHEAT CODES FEAT. DEMI LOVATO,NO PROMISES,2017,17,English
31,MAGGIE LINDEMANN,PRETTY GIRL,2017,17,English
32,KENDRICK LAMAR,DNA,2017,17,English
33,THE CHAINSMOKERS,PARIS,2017,17,English
34,FOULI FEAT. BEL,MON POTO,2017,17,French
35,BRO,ER NETTET NEDE?,2017,17,Danish
36,ZAYN & TAYLOR SWIFT,I DON´T WANNA LIVE FOREVER,2017,17,English
37,KENDRICK LAMAR FEAT. RIHANNA,LOYALTY,2017,17,English
38,GULDDRENG,UTRO,2017,17,Norwegian
39,ED SHEERAN,PERFECT,2017,17,English
40,MAROON 5 FEAT. FUTURE,COLD,2017,17,English
1,LUIS FONSI FEAT. DADDY YANKEE,DESPACITO,2017,18,Spanish
2,ED SHEERAN,SHAPE OF YOU,2017,18,English
3,"DJ KHALED FEAT. JUSTIN BIEBER, QUAVO..",I´M THE ONE,2017,18,English
4,ED SHEERAN,GALWAY GIRL,2017,18,English
5,JULIA MICHAELS,ISSUES,2017,18,English
6,KESI FEAT. BENNY JAMZ,MAMACITA,2017,18,Danish
7,SCARLET PLEASURE,DEJA VU,2017,18,English
8,SHAWN MENDES,THERES NOTHING HOLDIN ME BACK,2017,18,English
9,NODE FEAT. STEPZ,DE SNAKKER,2017,18,Danish
10,KYGO & SELENA GOMEZ,IT AIN´T ME,2017,18,English
11,DRAKE,PASSIONFRUIT,2017,18,English
12,GILLI,LA VARRIO (EL BARRIO),2017,18,Swahili (macrolanguage)
13,CLEAN BANDIT FEAT. ZARA LARSSON,SYMPHONY,2017,18,English
14,THE CHAINSMOKERS & COLDPLAY,SOMETHING JUST LIKE THIS,2017,18,English
15,CALVIN HARRIS FEAT. FRANK OCEAN & MIGOS,SLIDE,2017,18,English
16,"MOLO FEAT. BENNY JAMZ, GILLI & MELLEMF..",SKEJSEN,2017,18,Danish
17,FUTURE,MASK OFF,2017,18,English
18,KYGO & ELLIE GOULDING,FIRST TIME,2017,18,English
19,JAX JONES FEAT. RAYE,YOU DON´T KNOW ME,2017,18,English
20,SKINZ,JEG HAR EN PIGE,2017,18,Danish
21,MØ,NIGHTS WITH YOU,2017,18,English
22,ED SHEERAN,CASTLE ON THE HILL,2017,18,English
23,ZEDD & ALESSIA CARA,STAY,2017,18,English
24,FRENCH MONTANA FEAT. SWAE LEE,UNFORGETTABLE,2017,18,English
25,KENDRICK LAMAR,HUMBLE,2017,18,English
26,MAGGIE LINDEMANN,PRETTY GIRL,2017,18,English
27,BRUNO MARS,THAT´S WHAT I LIKE,2017,18,English
28,JASON DERULO FT. NICKI MINAJ & TY DOLLA,SWALLA,2017,18,English
29,G-EAZY & KEHLANI,GOOD LIFE,2017,18,English
30,BRO,ER NETTET NEDE?,2017,18,Danish
31,THE WEEKND FEAT. DAFT PUNK,I FEEL IT COMING,2017,18,English
32,CHEAT CODES FEAT. DEMI LOVATO,NO PROMISES,2017,18,English
33,CHARLIE PUTH,ATTENTION,2017,18,English
34,MARTIN GARRIX & DUA LIPA,SCARED TO BE LONELY,2017,18,English
35,HARRY STYLES,SIGN OF THE TIMES,2017,18,English
36,JP COOPER,SEPTEMBER SONG,2017,18,English
37,JEPPE LOFTAGER,KENDER DU EMMA?,2017,18,Danish
38,OMAR FEAT. ARTIGEARDIT,BAR SIG TIL,2017,18,Danish
39,FOULI FEAT. BEL,MON POTO,2017,18,French
40,THE CHAINSMOKERS,PARIS,2017,18,English
1,LUIS FONSI FEAT. DADDY YANKEE,DESPACITO,2017,19,Spanish
2,"DJ KHALED FEAT. JUSTIN BIEBER, QUAVO..",I´M THE ONE,2017,19,English
3,ED SHEERAN,SHAPE OF YOU,2017,19,English
4,KESI FEAT. BENNY JAMZ,MAMACITA,2017,19,Danish
5,SHAWN MENDES,THERES NOTHING HOLDIN ME BACK,2017,19,English
6,ED SHEERAN,GALWAY GIRL,2017,19,English
7,JULIA MICHAELS,ISSUES,2017,19,English
8,SCARLET PLEASURE,DEJA VU,2017,19,English
9,NODE FEAT. STEPZ,DE SNAKKER,2017,19,Danish
10,KYGO & SELENA GOMEZ,IT AIN´T ME,2017,19,English
11,DRAKE,PASSIONFRUIT,2017,19,English
12,GILLI,LA VARRIO (EL BARRIO),2017,19,Swahili (macrolanguage)
13,NIK & JAY,HELE VEJEN,2017,19,Danish
14,CLEAN BANDIT FEAT. ZARA LARSSON,SYMPHONY,2017,19,English
15,CALVIN HARRIS FEAT. FRANK OCEAN & MIGOS,SLIDE,2017,19,English
16,FRENCH MONTANA FEAT. SWAE LEE,UNFORGETTABLE,2017,19,English
17,THE CHAINSMOKERS & COLDPLAY,SOMETHING JUST LIKE THIS,2017,19,English
18,KYGO & ELLIE GOULDING,FIRST TIME,2017,19,English
19,FUTURE,MASK OFF,2017,19,English
20,JAX JONES FEAT. RAYE,YOU DON´T KNOW ME,2017,19,English
21,SKINZ,JEG HAR EN PIGE,2017,19,Danish
22,"MOLO FEAT. BENNY JAMZ, GILLI & MELLEMF..",SKEJSEN,2017,19,Danish
23,MØ,NIGHTS WITH YOU,2017,19,English
24,MAGGIE LINDEMANN,PRETTY GIRL,2017,19,English
25,JASON DERULO FT. NICKI MINAJ & TY DOLLA,SWALLA,2017,19,English
26,ZEDD & ALESSIA CARA,STAY,2017,19,English
27,CHARLIE PUTH,ATTENTION,2017,19,English
28,ED SHEERAN,CASTLE ON THE HILL,2017,19,English
29,BRUNO MARS,THAT´S WHAT I LIKE,2017,19,English
30,CHEAT CODES FEAT. DEMI LOVATO,NO PROMISES,2017,19,English
31,KENDRICK LAMAR,HUMBLE,2017,19,English
32,BRO,ER NETTET NEDE?,2017,19,Danish
33,G-EAZY & KEHLANI,GOOD LIFE,2017,19,English
34,THE WEEKND FEAT. DAFT PUNK,I FEEL IT COMING,2017,19,English
35,MARTIN GARRIX & DUA LIPA,SCARED TO BE LONELY,2017,19,English
36,JP COOPER,SEPTEMBER SONG,2017,19,English
37,HARRY STYLES,SIGN OF THE TIMES,2017,19,English
38,LIL UZI VERT,XO TOUR LLIF3,2017,19,English
39,BRANDON BEAL & OLIVIA HOLT,PARADISE,2017,19,English
40,JEPPE LOFTAGER,KENDER DU EMMA?,2017,19,Danish
1,LUIS FONSI FEAT. DADDY YANKEE,DESPACITO,2017,20,Spanish
2,GILLI,HABIBI AIWA,2017,20,Danish
3,"DJ KHALED FEAT. JUSTIN BIEBER, QUAVO..",I´M THE ONE,2017,20,English
4,ED SHEERAN,SHAPE OF YOU,2017,20,English
5,SHAWN MENDES,THERES NOTHING HOLDIN ME BACK,2017,20,English
6,KESI FEAT. BENNY JAMZ,MAMACITA,2017,20,Danish
7,ED SHEERAN,GALWAY GIRL,2017,20,English
8,JULIA MICHAELS,ISSUES,2017,20,English
9,SCARLET PLEASURE,DEJA VU,2017,20,English
10,SLEIMAN FEAT. CARMON & FOULI,CAMOUFLAGE,2017,20,Danish
11,FRENCH MONTANA FEAT. SWAE LEE,UNFORGETTABLE,2017,20,English
12,KYGO & SELENA GOMEZ,IT AIN´T ME,2017,20,English
13,NODE FEAT. STEPZ,DE SNAKKER,2017,20,Danish
14,DRAKE,PASSIONFRUIT,2017,20,English
15,GILLI,LA VARRIO (EL BARRIO),2017,20,Swahili (macrolanguage)
16,CALVIN HARRIS FEAT. FRANK OCEAN & MIGOS,SLIDE,2017,20,English
17,CLEAN BANDIT FEAT. ZARA LARSSON,SYMPHONY,2017,20,English
18,KYGO & ELLIE GOULDING,FIRST TIME,2017,20,English
19,NIK & JAY,HELE VEJEN,2017,20,Danish
20,THE CHAINSMOKERS & COLDPLAY,SOMETHING JUST LIKE THIS,2017,20,English
21,FUTURE,MASK OFF,2017,20,English
22,CHARLIE PUTH,ATTENTION,2017,20,English
23,JAX JONES FEAT. RAYE,YOU DON´T KNOW ME,2017,20,English
24,SKINZ,JEG HAR EN PIGE,2017,20,Danish
25,MILEY CYRUS,MALIBU,2017,20,English
26,MØ,NIGHTS WITH YOU,2017,20,English
27,JASON DERULO FT. NICKI MINAJ & TY DOLLA,SWALLA,2017,20,English
28,MAGGIE LINDEMANN,PRETTY GIRL,2017,20,English
29,ZEDD & ALESSIA CARA,STAY,2017,20,English
30,HARRY STYLES,SIGN OF THE TIMES,2017,20,English
31,CHEAT CODES FEAT. DEMI LOVATO,NO PROMISES,2017,20,English
32,BRUNO MARS,THAT´S WHAT I LIKE,2017,20,English
33,"MOLO FEAT. BENNY JAMZ, GILLI & MELLEMF..",SKEJSEN,2017,20,Danish
34,ED SHEERAN,CASTLE ON THE HILL,2017,20,English
35,KENDRICK LAMAR,HUMBLE,2017,20,English
36,BURAK YETER FEAT. DANELLE SANDOVAL,TUESDAY,2017,20,English
37,BLUE JONAS FEAT. WILLIAM SINGE,MAMA,2017,20,English
38,LIL UZI VERT,XO TOUR LLIF3,2017,20,English
39,THE WEEKND FEAT. DAFT PUNK,I FEEL IT COMING,2017,20,English
40,G-EAZY & KEHLANI,GOOD LIFE,2017,20,English
1,LUIS FONSI FEAT. DADDY YANKEE,DESPACITO,2017,21,Spanish
2,"DJ KHALED FEAT. JUSTIN BIEBER, QUAVO..",I´M THE ONE,2017,21,English
3,GILLI,HABIBI AIWA,2017,21,Danish
4,SHAWN MENDES,THERES NOTHING HOLDIN ME BACK,2017,21,English
5,ED SHEERAN,SHAPE OF YOU,2017,21,English
6,GULDDRENG,CENSOR,2017,21,Danish
7,KESI FEAT. BENNY JAMZ,MAMACITA,2017,21,Danish
8,ED SHEERAN,GALWAY GIRL,2017,21,English
9,JULIA MICHAELS,ISSUES,2017,21,English
10,FRENCH MONTANA FEAT. SWAE LEE,UNFORGETTABLE,2017,21,English
11,NODE,BLÆST,2017,21,Danish
12,SCARLET PLEASURE,DEJA VU,2017,21,English
13,SLEIMAN FEAT. CARMON & FOULI,CAMOUFLAGE,2017,21,Danish
14,KYGO & SELENA GOMEZ,IT AIN´T ME,2017,21,English
15,MILEY CYRUS,MALIBU,2017,21,English
16,TOPGUNN,HYGGESANG,2017,21,Danish
17,NODE FEAT. STEPZ,DE SNAKKER,2017,21,Danish
18,CALVIN HARRIS FEAT. FRANK OCEAN & MIGOS,SLIDE,2017,21,English
19,MAGGIE LINDEMANN,PRETTY GIRL,2017,21,English
20,BURAK YETER FEAT. DANELLE SANDOVAL,TUESDAY,2017,21,English
21,DRAKE,PASSIONFRUIT,2017,21,English
22,CLEAN BANDIT FEAT. ZARA LARSSON,SYMPHONY,2017,21,English
23,GILLI,LA VARRIO (EL BARRIO),2017,21,Swahili (macrolanguage)
24,CHARLIE PUTH,ATTENTION,2017,21,English
25,FUTURE,MASK OFF,2017,21,English
26,NIK & JAY,HELE VEJEN,2017,21,Danish
27,KYGO & ELLIE GOULDING,FIRST TIME,2017,21,English
28,THE CHAINSMOKERS & COLDPLAY,SOMETHING JUST LIKE THIS,2017,21,English
29,HARRY STYLES,SIGN OF THE TIMES,2017,21,English
30,SKINZ,JEG HAR EN PIGE,2017,21,Danish
31,JASON DERULO FT. NICKI MINAJ & TY DOLLA,SWALLA,2017,21,English
32,MØ,NIGHTS WITH YOU,2017,21,English
33,BRUNO MARS,THAT´S WHAT I LIKE,2017,21,English
34,JAX JONES FEAT. RAYE,YOU DON´T KNOW ME,2017,21,English
35,CHEAT CODES FEAT. DEMI LOVATO,NO PROMISES,2017,21,English
36,BLUE JONAS FEAT. WILLIAM SINGE,MAMA,2017,21,English
37,ZEDD & ALESSIA CARA,STAY,2017,21,English
38,SELENA GOMEZ,BAD LIAR,2017,21,English
39,KENDRICK LAMAR,HUMBLE,2017,21,English
40,"MOLO FEAT. BENNY JAMZ, GILLI & MELLEMF..",SKEJSEN,2017,21,Danish
1,LUIS FONSI FEAT. DADDY YANKEE,DESPACITO,2017,22,Spanish
2,"DJ KHALED FEAT. JUSTIN BIEBER, QUAVO..",I´M THE ONE,2017,22,English
3,GILLI,HABIBI AIWA,2017,22,Danish
